time,running_avg_rt_ms
2211.5987,139.8095
2211.6050,139.8084
2211.6572,139.8082
2211.7361,139.8090
2211.7718,139.8093
2211.7798,139.8097
2211.7843,139.8099
2211.8277,139.8095
2211.8310,139.8089
2211.8750,139.8078
2211.8867,139.8060
2212.0046,139.8036
2212.0147,139.8012
2212.1226,139.8006
2212.1284,139.7996
2212.1425,139.7983
2212.2610,139.7980
2212.2745,139.7975
2212.2992,139.7974
2212.3213,139.7973
2212.3357,139.7970
2212.4011,139.7979
2212.4380,139.7990
2212.4495,139.7989
2212.4522,139.7973
2212.4904,139.7963
2212.5232,139.7946
2212.5283,139.7927
2212.6190,139.7921
2212.6547,139.7919
2212.6894,139.7920
2212.7144,139.7909
2212.7394,139.7897
2212.7691,139.7878
2212.7909,139.7860
2212.9797,139.7851
2212.9918,139.7842
2213.0196,139.7828
2213.0639,139.7803
2213.1090,139.7779
2213.1760,139.7767
2213.2867,139.7752
2213.3356,139.7729
2213.3673,139.7706
2213.3727,139.7682
2213.4078,139.7662
2213.4176,139.7637
2213.4550,139.7613
2213.4595,139.7589
2213.5142,139.7569
2213.5294,139.7548
2213.5407,139.7524
2213.6100,139.7500
2213.6396,139.7480
2213.6546,139.7464
2213.6864,139.7446
2213.7024,139.7428
2213.7143,139.7407
2213.7623,139.7389
2213.7835,139.7368
2213.8849,139.7363
2213.9173,139.7353
2213.9211,139.7339
2213.9944,139.7318
2214.1901,139.7301
2214.2456,139.7293
2214.3044,139.7294
2214.3078,139.7294
2214.3674,139.7291
2214.4203,139.7295
2214.4433,139.7299
2214.5239,139.7306
2214.5251,139.7305
2214.5354,139.7298
2214.5514,139.7290
2214.5541,139.7280
2214.5839,139.7265
2214.6944,139.7270
2214.7724,139.7271
2214.7815,139.7263
2214.8063,139.7257
2214.8140,139.7235
2214.8466,139.7212
2214.9868,139.7202
2215.0115,139.7195
2215.0224,139.7189
2215.0564,139.7184
2215.1008,139.7186
2215.1444,139.7181
2215.1496,139.7166
2215.2481,139.7168
2215.3136,139.7176
2215.4131,139.7194
2215.4277,139.7208
2215.4667,139.7227
2215.5041,139.7247
2215.5149,139.7262
2215.5194,139.7272
2215.5880,139.7282
2215.6128,139.7297
2215.6191,139.7313
2215.6344,139.7324
2215.6423,139.7330
2215.6440,139.7315
2215.6499,139.7294
2215.6716,139.7270
2215.7463,139.7248
2215.8201,139.7223
2215.8454,139.7198
2215.8487,139.7173
2215.9379,139.7153
2216.1104,139.7135
2216.2780,139.7118
2216.2869,139.7102
2216.3124,139.7079
2216.4578,139.7064
2216.5074,139.7047
2216.5300,139.7023
2216.5477,139.7000
2216.6491,139.6978
2216.6545,139.6956
2216.6811,139.6933
2216.7263,139.6916
2216.7459,139.6902
2216.8470,139.6906
2216.8611,139.6912
2216.8788,139.6920
2216.9723,139.6941
2217.0734,139.6979
2217.1786,139.7010
2217.2111,139.7046
2217.2803,139.7093
2217.2863,139.7138
2217.3116,139.7176
2217.3313,139.7204
2217.3847,139.7232
2217.4072,139.7246
2217.4237,139.7261
2217.4463,139.7276
2217.4578,139.7286
2217.5396,139.7310
2217.5423,139.7331
2217.5792,139.7358
2217.5813,139.7384
2217.5963,139.7405
2217.6257,139.7431
2217.6393,139.7458
2217.6424,139.7484
2217.6520,139.7505
2217.6780,139.7530
2217.7998,139.7574
2217.8400,139.7621
2217.8905,139.7670
2217.9609,139.7716
2217.9900,139.7765
2217.9952,139.7812
2218.0329,139.7844
2218.0872,139.7882
2218.0907,139.7908
2218.0998,139.7920
2218.1163,139.7928
2218.1628,139.7939
2218.2013,139.7953
2218.2047,139.7949
2218.2135,139.7936
2218.2327,139.7923
2218.2750,139.7897
2218.3009,139.7876
2218.3019,139.7852
2218.3837,139.7829
2218.5399,139.7831
2218.5609,139.7834
2218.5829,139.7836
2218.6331,139.7842
2218.6469,139.7844
2218.6815,139.7824
2218.7516,139.7817
2218.7640,139.7811
2218.7721,139.7805
2218.7800,139.7794
2218.8283,139.7784
2218.8726,139.7766
2218.9863,139.7765
2219.0236,139.7771
2219.0301,139.7774
2219.0326,139.7777
2219.1018,139.7785
2219.1566,139.7779
2219.1851,139.7764
2219.2070,139.7751
2219.2453,139.7738
2219.2542,139.7718
2219.3512,139.7713
2219.3610,139.7693
2219.4829,139.7668
2219.5071,139.7648
2219.5323,139.7630
2219.6187,139.7623
2219.6774,139.7625
2219.7436,139.7633
2219.7698,139.7641
2219.8940,139.7655
2219.9038,139.7658
2219.9145,139.7653
2219.9368,139.7652
2219.9794,139.7653
2220.0328,139.7650
2220.1868,139.7628
2220.2029,139.7605
2220.2923,139.7595
2220.3021,139.7572
2220.3771,139.7560
2220.3822,139.7540
2220.4988,139.7536
2220.5125,139.7532
2220.5660,139.7537
2220.5858,139.7531
2220.5913,139.7524
2220.5971,139.7513
2220.8466,139.7545
2220.9202,139.7591
2220.9571,139.7632
2220.9963,139.7673
2221.0131,139.7694
2221.0240,139.7705
2221.0367,139.7718
2221.1025,139.7737
2221.1406,139.7754
2221.2097,139.7783
2221.2258,139.7813
2221.2299,139.7819
2221.2377,139.7826
2221.2509,139.7829
2221.2536,139.7827
2221.3167,139.7834
2221.3202,139.7837
2221.3291,139.7828
2221.3502,139.7813
2221.3527,139.7797
2221.3735,139.7771
2221.3833,139.7747
2221.4967,139.7744
2221.5239,139.7735
2221.5398,139.7720
2221.5441,139.7706
2221.5870,139.7699
2221.6489,139.7680
2221.7139,139.7672
2221.7771,139.7676
2221.8053,139.7661
2221.8512,139.7644
2222.0164,139.7647
2222.0974,139.7658
2222.1450,139.7664
2222.1501,139.7667
2222.1552,139.7665
2222.2698,139.7676
2222.3214,139.7694
2222.3636,139.7713
2222.3775,139.7729
2222.3812,139.7744
2222.4240,139.7754
2222.4252,139.7760
2222.4298,139.7750
2222.4478,139.7743
2222.5027,139.7723
2222.6930,139.7728
2222.7208,139.7736
2222.7413,139.7742
2222.8335,139.7762
2222.8523,139.7776
2222.8725,139.7785
2222.8809,139.7773
2222.8887,139.7751
2222.9426,139.7726
2222.9498,139.7701
2223.1024,139.7682
2223.1762,139.7672
2223.1935,139.7657
2223.2378,139.7647
2223.2597,139.7630
2223.2841,139.7611
2223.3705,139.7607
2223.3725,139.7600
2223.3828,139.7591
2223.4267,139.7575
2223.4285,139.7557
2223.5182,139.7540
2223.5702,139.7533
2223.6392,139.7522
2223.6700,139.7498
2223.7054,139.7474
2223.7439,139.7456
2223.7870,139.7432
2223.8410,139.7407
2223.8987,139.7387
2223.9097,139.7362
2223.9329,139.7340
2224.0115,139.7316
2224.0266,139.7295
2224.1232,139.7282
2224.1599,139.7270
2224.2179,139.7257
2224.2639,139.7248
2224.2858,139.7227
2224.3056,139.7208
2224.3796,139.7187
2224.5404,139.7190
2224.5761,139.7197
2224.5836,139.7205
2224.5863,139.7210
2224.5950,139.7217
2224.6517,139.7232
2224.7364,139.7251
2224.8841,139.7295
2224.9558,139.7338
2224.9601,139.7375
2225.0314,139.7408
2225.0604,139.7428
2225.1434,139.7441
2225.1548,139.7451
2225.1974,139.7464
2225.2144,139.7479
2225.2764,139.7492
2225.2915,139.7508
2225.2983,139.7516
2225.3035,139.7513
2225.3079,139.7507
2225.3178,139.7499
2225.3213,139.7490
2225.3357,139.7485
2225.3703,139.7465
2225.4016,139.7445
2225.4263,139.7427
2225.4523,139.7413
2225.4915,139.7401
2225.4942,139.7384
2225.4972,139.7365
2225.5173,139.7341
2225.6270,139.7326
2225.6681,139.7308
2225.7397,139.7285
2225.7940,139.7260
2225.9727,139.7245
2225.9852,139.7228
2226.0172,139.7204
2226.1397,139.7199
2226.1706,139.7197
2226.2778,139.7207
2226.2990,139.7220
2226.3016,139.7221
2226.3130,139.7202
2226.4249,139.7202
2226.4335,139.7192
2226.4656,139.7187
2226.5270,139.7189
2226.5427,139.7186
2226.5598,139.7178
2226.5891,139.7174
2226.6027,139.7173
2226.6484,139.7171
2226.6521,139.7160
2226.6687,139.7139
2226.7436,139.7129
2226.7497,139.7119
2226.8238,139.7123
2226.8448,139.7105
2226.8817,139.7081
2226.9796,139.7063
2226.9814,139.7044
2226.9978,139.7027
2227.0028,139.7008
2227.0296,139.6992
2227.0410,139.6972
2227.0541,139.6949
2227.0587,139.6925
2227.0669,139.6902
2227.1075,139.6879
2227.3119,139.6884
2227.3537,139.6882
2227.4237,139.6880
2227.5268,139.6881
2227.5286,139.6870
2227.5587,139.6857
2227.5918,139.6840
2227.6014,139.6821
2227.6589,139.6802
2227.6837,139.6776
2227.7994,139.6769
2227.8059,139.6755
2227.8213,139.6739
2227.8228,139.6724
2227.8542,139.6703
2227.9067,139.6690
2227.9710,139.6669
2227.9723,139.6644
2228.0678,139.6625
2228.1089,139.6604
2228.1942,139.6594
2228.2516,139.6581
2228.3266,139.6568
2228.4109,139.6551
2228.4801,139.6530
2228.5229,139.6512
2228.6293,139.6507
2228.6322,139.6494
2228.6431,139.6483
2228.6511,139.6470
2228.6886,139.6450
2228.7004,139.6429
2228.7875,139.6423
2228.7899,139.6413
2228.8188,139.6406
2228.8232,139.6398
2228.8427,139.6392
2228.8644,139.6387
2228.8939,139.6386
2228.9474,139.6389
2228.9965,139.6391
2228.9973,139.6394
2229.0499,139.6394
2229.1100,139.6393
2229.1157,139.6389
2229.1782,139.6396
2229.2265,139.6406
2229.2588,139.6420
2229.3456,139.6447
2229.3608,139.6476
2229.3631,139.6504
2229.3959,139.6537
2229.4022,139.6553
2229.4232,139.6570
2229.5109,139.6601
2229.5127,139.6632
2229.5156,139.6657
2229.5752,139.6692
2229.7116,139.6751
2229.7396,139.6798
2229.7674,139.6846
2229.7855,139.6890
2229.8645,139.6949
2229.8695,139.6989
2229.9145,139.7036
2229.9507,139.7080
2229.9517,139.7115
2229.9887,139.7155
2230.0272,139.7187
2230.0378,139.7218
2230.1121,139.7237
2230.1365,139.7248
2230.1790,139.7232
2230.2631,139.7230
2230.2964,139.7226
2230.3941,139.7223
2230.4169,139.7206
2230.5006,139.7186
2230.5346,139.7170
2230.5491,139.7152
2230.5642,139.7129
2230.5800,139.7107
2230.6043,139.7086
2230.7905,139.7082
2230.8048,139.7079
2230.8182,139.7068
2230.8339,139.7056
2230.8445,139.7042
2230.8754,139.7028
2230.9210,139.7021
2230.9656,139.7023
2230.9937,139.7019
2231.0026,139.6997
2231.0527,139.6977
2231.0770,139.6955
2231.1567,139.6944
2231.1663,139.6932
2231.1750,139.6908
2231.2684,139.6893
2231.2821,139.6878
2231.3320,139.6853
2231.4443,139.6846
2231.4537,139.6841
2231.6018,139.6855
2231.6108,139.6870
2231.6287,139.6872
2231.6518,139.6877
2231.6587,139.6864
2231.6908,139.6855
2231.8463,139.6874
2231.8632,139.6868
2231.9085,139.6844
2231.9194,139.6822
2231.9904,139.6799
2232.0468,139.6780
2232.0748,139.6764
2232.1595,139.6764
2232.1751,139.6767
2232.2982,139.6777
2232.3005,139.6774
2232.3142,139.6772
2232.3300,139.6773
2232.3723,139.6780
2232.4515,139.6785
2232.4836,139.6792
2232.4883,139.6785
2232.4931,139.6775
2232.5854,139.6781
2232.6109,139.6788
2232.6197,139.6797
2232.6235,139.6799
2232.6483,139.6805
2232.8296,139.6827
2232.8788,139.6854
2232.9258,139.6872
2232.9901,139.6868
2233.0369,139.6865
2233.0835,139.6868
2233.1020,139.6874
2233.1122,139.6857
2233.1590,139.6840
2233.2573,139.6828
2233.4188,139.6840
2233.4447,139.6837
2233.4653,139.6837
2233.4710,139.6830
2233.5088,139.6821
2233.5360,139.6804
2233.5484,139.6783
2233.6979,139.6790
2233.7069,139.6769
2233.7728,139.6751
2233.7915,139.6732
2233.8848,139.6711
2233.8918,139.6688
2233.9512,139.6670
2233.9733,139.6652
2234.0077,139.6629
2234.0196,139.6606
2234.0703,139.6587
2234.1063,139.6573
2234.1336,139.6559
2234.1720,139.6549
2234.2032,139.6532
2234.2090,139.6516
2234.2369,139.6501
2234.2456,139.6485
2234.2732,139.6466
2234.2875,139.6442
2234.3061,139.6421
2234.3210,139.6401
2234.3565,139.6384
2234.4354,139.6369
2234.4497,139.6347
2234.4684,139.6328
2234.4721,139.6304
2234.5016,139.6281
2234.6109,139.6261
2234.6182,139.6237
2234.6389,139.6216
2234.7080,139.6192
2234.7832,139.6172
2234.8406,139.6161
2234.8520,139.6147
2234.9018,139.6142
2234.9832,139.6145
2234.9910,139.6145
2235.0541,139.6155
2235.0925,139.6166
2235.0990,139.6169
2235.1167,139.6172
2235.1502,139.6178
2235.1633,139.6183
2235.1658,139.6177
2235.2134,139.6178
2235.2425,139.6179
2235.3047,139.6174
2235.3351,139.6175
2235.3546,139.6162
2235.4501,139.6147
2235.4552,139.6127
2235.5265,139.6106
2235.5434,139.6087
2235.7215,139.6069
2235.7517,139.6051
2235.8107,139.6039
2235.8136,139.6016
2235.8165,139.5990
2235.8666,139.5969
2235.8797,139.5950
2235.8957,139.5929
2235.9199,139.5905
2235.9882,139.5887
2235.9948,139.5869
2236.0883,139.5847
2236.1044,139.5826
2236.1825,139.5812
2236.2144,139.5791
2236.2347,139.5769
2236.2627,139.5747
2236.3118,139.5722
2236.4193,139.5702
2236.4619,139.5680
2236.5242,139.5669
2236.5408,139.5643
2236.5678,139.5619
2236.6149,139.5601
2236.6433,139.5581
2236.7664,139.5563
2236.7688,139.5541
2236.8306,139.5517
2236.9191,139.5507
2237.0305,139.5511
2237.0482,139.5513
2237.0524,139.5506
2237.0549,139.5492
2237.0629,139.5473
2237.0947,139.5455
2237.1126,139.5434
2237.1447,139.5410
2237.2177,139.5386
2237.2318,139.5365
2237.2723,139.5340
2237.3425,139.5316
2237.4243,139.5301
2237.4537,139.5280
2237.5593,139.5255
2237.5916,139.5235
2237.5991,139.5214
2237.6527,139.5201
2237.6947,139.5178
2237.7397,139.5155
2237.8080,139.5140
2237.8313,139.5128
2237.8407,139.5112
2237.9240,139.5110
2237.9644,139.5093
2238.0465,139.5081
2238.0527,139.5070
2238.0912,139.5056
2238.1449,139.5031
2238.3349,139.5015
2238.3421,139.4999
2238.3957,139.4990
2238.4538,139.4987
2238.5181,139.4981
2238.5640,139.4964
2238.5739,139.4948
2238.5871,139.4925
2238.6209,139.4904
2238.6576,139.4884
2238.7030,139.4863
2238.7122,139.4844
2238.7633,139.4832
2238.7649,139.4816
2238.8350,139.4793
2238.8824,139.4779
2238.8957,139.4764
2238.9148,139.4744
2238.9336,139.4725
2238.9381,139.4703
2238.9888,139.4684
2239.1934,139.4689
2239.2130,139.4694
2239.2177,139.4697
2239.3014,139.4703
2239.3110,139.4694
2239.3199,139.4687
2239.3403,139.4680
2239.3705,139.4675
2239.3910,139.4674
2239.3964,139.4669
2239.4439,139.4667
2239.4601,139.4651
2239.5706,139.4632
2239.6233,139.4614
2239.6504,139.4592
2239.7418,139.4569
2239.9167,139.4558
2239.9911,139.4557
2240.0006,139.4549
2240.0612,139.4550
2240.0681,139.4544
2240.1113,139.4541
2240.1403,139.4538
2240.1518,139.4530
2240.1646,139.4518
2240.2742,139.4518
2240.4068,139.4540
2240.4194,139.4550
2240.4527,139.4556
2240.4530,139.4556
2240.4922,139.4552
2240.5436,139.4539
2240.5515,139.4527
2240.5575,139.4507
2240.6611,139.4488
2240.6748,139.4469
2240.6822,139.4452
2240.7466,139.4434
2240.7824,139.4421
2240.8065,139.4412
2240.8329,139.4401
2240.9417,139.4409
2240.9736,139.4404
2241.1517,139.4420
2241.1912,139.4439
2241.2198,139.4449
2241.2210,139.4460
2241.2371,139.4472
2241.2593,139.4481
2241.3582,139.4508
2241.3911,139.4539
2241.3996,139.4566
2241.4019,139.4552
2241.4288,139.4537
2241.4314,139.4521
2241.6783,139.4503
2241.7739,139.4479
2241.8775,139.4455
2241.9464,139.4437
2241.9514,139.4418
2242.0384,139.4412
2242.0593,139.4405
2242.1324,139.4411
2242.1942,139.4424
2242.2226,139.4438
2242.2398,139.4451
2242.2986,139.4468
2242.3745,139.4497
2242.3833,139.4528
2242.4425,139.4565
2242.4996,139.4604
2242.5080,139.4642
2242.5275,139.4666
2242.5690,139.4691
2242.5735,139.4715
2242.6110,139.4739
2242.6962,139.4773
2242.7063,139.4804
2242.7164,139.4834
2242.7222,139.4856
2242.7292,139.4870
2242.7506,139.4885
2242.7522,139.4893
2242.7867,139.4907
2242.8052,139.4918
2242.8684,139.4923
2242.8907,139.4928
2242.9313,139.4928
2242.9431,139.4923
2242.9845,139.4923
2243.0058,139.4926
2243.0352,139.4920
2243.0369,139.4913
2243.0727,139.4890
2243.2446,139.4895
2243.2508,139.4892
2243.2549,139.4886
2243.2751,139.4881
2243.3611,139.4888
2243.4305,139.4893
2243.4360,139.4892
2243.4811,139.4896
2243.4839,139.4897
2243.4957,139.4897
2243.5601,139.4899
2243.5756,139.4896
2243.6212,139.4901
2243.6316,139.4901
2243.6895,139.4907
2243.7770,139.4927
2243.7967,139.4938
2243.8346,139.4951
2243.9645,139.4976
2244.0659,139.5019
2244.0796,139.5062
2244.1215,139.5104
2244.1397,139.5144
2244.1726,139.5163
2244.1777,139.5153
2244.1876,139.5139
2244.1935,139.5125
2244.2420,139.5104
2244.3757,139.5081
2244.3965,139.5059
2244.4654,139.5038
2244.5100,139.5022
2244.5571,139.5008
2244.6097,139.5002
2244.6224,139.4985
2244.6822,139.4976
2244.7226,139.4960
2244.7273,139.4937
2244.7362,139.4915
2244.7789,139.4899
2244.8233,139.4884
2244.9092,139.4873
2244.9119,139.4856
2244.9913,139.4844
2245.0658,139.4842
2245.0758,139.4840
2245.1215,139.4845
2245.2311,139.4859
2245.2867,139.4854
2245.2885,139.4847
2245.3136,139.4824
2245.3466,139.4802
2245.3577,139.4783
2245.3958,139.4759
2245.4072,139.4736
2245.4764,139.4716
2245.5401,139.4696
2245.6779,139.4674
2245.6978,139.4656
2245.7514,139.4637
2245.7753,139.4615
2245.8304,139.4594
2245.8516,139.4572
2245.9533,139.4563
2246.0600,139.4571
2246.1073,139.4585
2246.2016,139.4603
2246.2533,139.4631
2246.2634,139.4657
2246.2892,139.4680
2246.2947,139.4702
2246.3179,139.4728
2246.3923,139.4767
2246.4291,139.4802
2246.4358,139.4836
2246.4720,139.4877
2246.4921,139.4907
2246.5003,139.4935
2246.5635,139.4975
2246.5833,139.4978
2246.5882,139.4977
2246.6143,139.4951
2246.7140,139.4926
2246.7830,139.4904
2246.8051,139.4882
2246.8547,139.4868
2246.8643,139.4848
2246.9059,139.4834
2246.9733,139.4826
2247.0716,139.4835
2247.1162,139.4841
2247.1801,139.4823
2247.2083,139.4807
2247.2395,139.4783
2247.2563,139.4757
2247.2732,139.4735
2247.2795,139.4710
2247.3281,139.4685
2247.3915,139.4669
2247.4027,139.4650
2247.4131,139.4628
2247.4322,139.4604
2247.4719,139.4582
2247.5514,139.4564
2247.6760,139.4554
2247.6804,139.4539
2247.7630,139.4537
2247.7880,139.4537
2247.8052,139.4532
2247.8108,139.4528
2247.8340,139.4521
2247.8612,139.4515
2247.8658,139.4503
2247.8799,139.4491
2247.9113,139.4479
2247.9278,139.4469
2247.9698,139.4465
2248.0019,139.4463
2248.0174,139.4458
2248.0287,139.4454
2248.0530,139.4452
2248.0959,139.4441
2248.1301,139.4430
2248.3427,139.4451
2248.3472,139.4467
2248.3785,139.4483
2248.4251,139.4475
2248.4733,139.4474
2248.5422,139.4484
2248.5495,139.4491
2248.5543,139.4472
2248.6308,139.4455
2248.6330,139.4435
2248.7287,139.4422
2248.7530,139.4408
2248.8126,139.4402
2248.8164,139.4381
2248.8189,139.4358
2248.8312,139.4337
2248.8715,139.4321
2248.9148,139.4308
2248.9628,139.4302
2249.0067,139.4303
2249.0612,139.4312
2249.0865,139.4324
2249.1041,139.4340
2249.1606,139.4363
2249.2075,139.4394
2249.2653,139.4429
2249.2775,139.4466
2249.3027,139.4508
2249.3293,139.4549
2249.3580,139.4573
2249.4674,139.4616
2249.5654,139.4649
2249.5773,139.4674
2249.6626,139.4709
2249.6906,139.4744
2249.6989,139.4774
2249.7388,139.4806
2249.7643,139.4829
2249.7906,139.4857
2249.7948,139.4875
2249.8218,139.4889
2249.8826,139.4912
2249.8954,139.4932
2249.9087,139.4949
2249.9307,139.4961
2249.9379,139.4969
2249.9719,139.4970
2250.0845,139.4990
2250.0983,139.5007
2250.1015,139.4994
2250.1987,139.4997
2250.2048,139.5000
2250.2200,139.4998
2250.2441,139.4996
2250.2478,139.4990
2250.3573,139.4993
2250.4056,139.4990
2250.4514,139.4985
2250.4860,139.4980
2250.4916,139.4969
2250.5055,139.4958
2250.5150,139.4945
2250.5447,139.4921
2250.5994,139.4896
2250.6836,139.4878
2250.7610,139.4869
2250.8715,139.4873
2250.9116,139.4878
2250.9450,139.4885
2250.9725,139.4890
2251.0043,139.4894
2251.0149,139.4896
2251.0246,139.4898
2251.0262,139.4897
2251.0269,139.4888
2251.1503,139.4871
2251.1742,139.4847
2251.2385,139.4823
2251.3356,139.4802
2251.3457,139.4782
2251.3642,139.4759
2251.3827,139.4739
2251.4072,139.4715
2251.4152,139.4692
2251.5587,139.4688
2251.7049,139.4709
2251.7209,139.4718
2251.7310,139.4726
2251.7444,139.4736
2251.7649,139.4742
2251.8291,139.4756
2251.8542,139.4775
2251.8615,139.4794
2251.8807,139.4812
2251.8885,139.4807
2251.9054,139.4796
2251.9088,139.4784
2251.9116,139.4760
2251.9286,139.4736
2252.0639,139.4719
2252.0752,139.4697
2252.1307,139.4685
2252.1434,139.4670
2252.1984,139.4662
2252.2535,139.4663
2252.2633,139.4665
2252.2726,139.4657
2252.3828,139.4634
2252.4241,139.4615
2252.5566,139.4598
2252.5716,139.4582
2252.5815,139.4567
2252.5892,139.4554
2252.6141,139.4535
2252.7234,139.4516
2252.7427,139.4499
2252.7860,139.4489
2252.7873,139.4478
2252.8250,139.4456
2252.8354,139.4435
2252.9262,139.4423
2252.9345,139.4405
2252.9449,139.4380
2252.9851,139.4357
2253.0084,139.4331
2253.0246,139.4307
2253.0611,139.4287
2253.1383,139.4266
2253.1505,139.4244
2253.2137,139.4223
2253.2553,139.4205
2253.2727,139.4185
2253.3110,139.4171
2253.3282,139.4157
2253.4387,139.4160
2253.6575,139.4136
2253.7186,139.4111
2253.8366,139.4099
2253.8541,139.4077
2253.8943,139.4053
2253.9360,139.4035
2253.9663,139.4019
2253.9835,139.4001
2253.9923,139.3978
2254.0045,139.3957
2254.0620,139.3946
2254.0964,139.3933
2254.1244,139.3914
2254.1753,139.3889
2254.2217,139.3869
2254.2251,139.3847
2254.2657,139.3830
2254.2993,139.3808
2254.4314,139.3793
2254.4837,139.3787
2254.5089,139.3784
2254.5551,139.3777
2254.5966,139.3769
2254.6072,139.3762
2254.6132,139.3751
2254.6777,139.3748
2254.6822,139.3731
2254.7190,139.3718
2254.7347,139.3707
2254.7429,139.3695
2254.7625,139.3681
2254.7858,139.3668
2254.8961,139.3672
2254.9217,139.3662
2255.0283,139.3639
2255.1223,139.3628
2255.1863,139.3625
2255.1989,139.3620
2255.2566,139.3623
2255.2678,139.3628
2255.2831,139.3633
2255.2954,139.3636
2255.4359,139.3665
2255.4873,139.3700
2255.5194,139.3739
2255.5299,139.3768
2255.5506,139.3796
2255.5804,139.3829
2255.5935,139.3865
2255.5974,139.3853
2255.6206,139.3844
2255.6246,139.3827
2255.6283,139.3810
2255.6779,139.3801
2255.6864,139.3786
2255.7779,139.3768
2255.8034,139.3753
2255.8548,139.3739
2256.0233,139.3749
2256.0491,139.3753
2256.0685,139.3759
2256.0924,139.3767
2256.1369,139.3781
2256.2154,139.3810
2256.2553,139.3841
2256.2581,139.3869
2256.2904,139.3896
2256.3149,139.3906
2256.3693,139.3926
2256.3985,139.3943
2256.4199,139.3948
2256.4781,139.3956
2256.5288,139.3969
2256.5512,139.3970
2256.5920,139.3974
2256.6304,139.3985
2256.6321,139.3987
2256.7323,139.3997
2256.7390,139.3999
2256.7488,139.4000
2256.7761,139.3989
2257.1058,139.3969
2257.1427,139.3946
2257.2049,139.3933
2257.2123,139.3914
2257.3112,139.3900
2257.3197,139.3886
2257.3246,139.3863
2257.3760,139.3839
2257.4610,139.3824
2257.4665,139.3808
2257.4849,139.3784
2257.6283,139.3775
2257.6365,139.3765
2257.6497,139.3753
2257.6539,139.3741
2257.6762,139.3727
2257.7000,139.3717
2257.7251,139.3698
2257.7383,139.3676
2257.7607,139.3652
2257.7774,139.3630
2257.7899,139.3607
2257.8236,139.3590
2257.8349,139.3568
2257.8677,139.3552
2257.8802,139.3534
2257.8841,139.3511
2257.9647,139.3491
2258.1132,139.3473
2258.1652,139.3451
2258.2048,139.3436
2258.2115,139.3411
2258.2215,139.3386
2258.4625,139.3400
2258.5214,139.3420
2258.6011,139.3453
2258.6157,139.3483
2258.6291,139.3512
2258.6457,139.3536
2258.6946,139.3560
2258.7059,139.3578
2258.7080,139.3591
2258.7157,139.3601
2258.7763,139.3622
2258.7927,139.3638
2258.8209,139.3653
2258.8376,139.3671
2258.8591,139.3682
2258.8922,139.3692
2258.9266,139.3707
2258.9585,139.3718
2258.9644,139.3725
2258.9666,139.3728
2258.9761,139.3733
2258.9969,139.3738
2259.0245,139.3739
2259.0466,139.3735
2259.0528,139.3722
2259.1855,139.3702
2259.2485,139.3680
2259.3059,139.3655
2259.3923,139.3636
2259.4770,139.3629
2259.5178,139.3621
2259.5310,139.3597
2259.5666,139.3578
2259.6499,139.3567
2259.6751,139.3561
2259.6841,139.3555
2259.7037,139.3549
2259.7559,139.3536
2259.7700,139.3515
2259.9348,139.3491
2259.9814,139.3471
2259.9860,139.3447
2260.0568,139.3426
2260.1109,139.3402
2260.2312,139.3391
2260.3366,139.3393
2260.3746,139.3386
2260.3831,139.3372
2260.3994,139.3348
2260.4356,139.3324
2260.4983,139.3305
2260.5015,139.3285
2260.5345,139.3260
2260.5899,139.3235
2260.6669,139.3213
2260.7624,139.3196
2260.7699,139.3174
2260.7915,139.3155
2260.7988,139.3133
2260.8170,139.3114
2260.8330,139.3095
2260.8891,139.3081
2260.8983,139.3066
2260.9193,139.3045
2260.9778,139.3025
2261.0541,139.3019
2261.0784,139.3009
2261.1066,139.2984
2261.2110,139.2964
2261.2503,139.2948
2261.2631,139.2934
2261.2976,139.2925
2261.3064,139.2908
2261.3684,139.2885
2261.3856,139.2863
2261.4567,139.2852
2261.5123,139.2830
2261.5656,139.2810
2261.6758,139.2805
2261.6885,139.2791
2261.9836,139.2824
2262.0004,139.2845
2262.0329,139.2862
2262.0785,139.2883
2262.0999,139.2907
2262.1711,139.2933
2262.1830,139.2949
2262.2204,139.2933
2262.2690,139.2923
2262.3842,139.2898
2262.4351,139.2875
2262.4422,139.2852
2262.4852,139.2836
2262.5337,139.2818
2262.5610,139.2803
2262.5657,139.2788
2262.6048,139.2775
2262.6178,139.2750
2262.7567,139.2746
2262.7792,139.2736
2262.9694,139.2754
2263.0105,139.2776
2263.0268,139.2798
2263.0387,139.2813
2263.0569,139.2828
2263.0995,139.2847
2263.1290,139.2855
2263.1392,139.2858
2263.1799,139.2866
2263.2469,139.2882
2263.2632,139.2897
2263.3211,139.2911
2263.3373,139.2927
2263.4161,139.2951
2263.4542,139.2978
2263.5052,139.2985
2263.5449,139.2995
2263.5894,139.3013
2263.6079,139.3034
2263.6615,139.3058
2263.6790,139.3071
2263.6843,139.3085
2263.6995,139.3090
2263.7016,139.3085
2263.7950,139.3094
2263.8071,139.3099
2263.8382,139.3093
2263.8763,139.3073
2263.8964,139.3057
2263.9569,139.3049
2264.0749,139.3062
2264.1564,139.3087
2264.1575,139.3097
2264.2052,139.3107
2264.2089,139.3117
2264.2236,139.3127
2264.2286,139.3121
2264.2588,139.3115
2264.2846,139.3105
2264.3575,139.3088
2264.4862,139.3075
2264.5107,139.3053
2264.5884,139.3031
2264.6850,139.3015
2264.7120,139.2990
